year,gu,crimeName,oa,crimeNum,precinct
2016,마포구,"강간,추행",occur,399,['마포']
2016,마포구,강도,arrest,7,['마포']
2016,마포구,강도,occur,4,['마포']
2016,마포구,살인,arrest,4,['마포']
2016,마포구,살인,occur,4,['마포']
2016,마포구,절도,arrest,940,['마포']
2016,마포구,절도,occur,2527,['마포']
2016,마포구,폭력,arrest,2500,['마포']
2016,마포구,폭력,occur,2939,['마포']
2016,서대문구,"강간,추행",arrest,147,['서대문']
2016,서대문구,"강간,추행",occur,175,['서대문']
2016,서대문구,강도,arrest,4,['서대문']
2016,서대문구,강도,occur,5,['서대문']
2016,서대문구,살인,arrest,7,['서대문']
2016,서대문구,살인,occur,6,['서대문']
2016,서대문구,절도,arrest,752,['서대문']
2016,서대문구,절도,occur,1503,['서대문']
2016,서대문구,폭력,arrest,1644,['서대문']
2016,서대문구,폭력,occur,1976,['서대문']
2016,서초구,"강간,추행",arrest,271,"['서초', '방배']"
2016,서초구,"강간,추행",occur,428,"['서초', '방배']"
2016,서초구,강도,arrest,10,"['서초', '방배']"
2016,서초구,강도,occur,13,"['서초', '방배']"
2016,서초구,살인,arrest,5,"['서초', '방배']"
2016,서초구,살인,occur,5,"['서초', '방배']"
2016,서초구,절도,arrest,1107,"['서초', '방배']"
2016,서초구,절도,occur,2205,"['서초', '방배']"
2016,서초구,폭력,arrest,2029,"['서초', '방배']"
2016,서초구,폭력,occur,2338,"['서초', '방배']"
2016,성동구,"강간,추행",arrest,78,['성동']
2016,성동구,"강간,추행",occur,104,['성동']
2016,성동구,강도,arrest,5,['성동']
2016,성동구,강도,occur,3,['성동']
2016,성동구,살인,arrest,5,['성동']
2016,성동구,살인,occur,4,['성동']
2016,성동구,절도,arrest,896,['성동']
2016,성동구,절도,occur,1296,['성동']
2016,성동구,폭력,arrest,1408,['성동']
2016,성동구,폭력,occur,1619,['성동']
2016,성북구,"강간,추행",arrest,117,"['성북', '종암']"
2016,성북구,"강간,추행",occur,154,"['성북', '종암']"
2016,성북구,강도,arrest,8,"['성북', '종암']"
2016,성북구,강도,occur,8,"['성북', '종암']"
2016,성북구,살인,arrest,3,"['성북', '종암']"
2016,성북구,살인,occur,4,"['성북', '종암']"
2016,성북구,절도,arrest,725,"['성북', '종암']"
2016,성북구,절도,occur,1470,"['성북', '종암']"
2016,성북구,폭력,arrest,1819,"['성북', '종암']"
2016,성북구,폭력,occur,2108,"['성북', '종암']"
2016,송파구,"강간,추행",arrest,184,['송파']
2016,송파구,"강간,추행",occur,234,['송파']
2016,송파구,강도,arrest,12,['송파']
2016,송파구,강도,occur,15,['송파']
2016,송파구,살인,arrest,8,['송파']
2016,송파구,살인,occur,9,['송파']
2016,송파구,절도,arrest,1048,['송파']
2016,송파구,절도,occur,2543,['송파']
2016,송파구,폭력,arrest,2808,['송파']
2016,송파구,폭력,occur,3289,['송파']
2016,양천구,"강간,추행",arrest,108,['양천']
2016,양천구,"강간,추행",occur,131,['양천']
2016,양천구,강도,arrest,7,['양천']
2016,양천구,강도,occur,7,['양천']
2016,양천구,살인,arrest,5,['양천']
2016,양천구,살인,occur,5,['양천']
2016,양천구,절도,arrest,755,['양천']
2016,양천구,절도,occur,1719,['양천']
2016,양천구,폭력,arrest,1918,['양천']
2016,양천구,폭력,occur,2250,['양천']
2016,영등포구,"강간,추행",arrest,225,['영등포']
2016,영등포구,"강간,추행",occur,356,['영등포']
2016,영등포구,강도,arrest,14,['영등포']
2016,영등포구,강도,occur,19,['영등포']
2016,영등포구,살인,arrest,13,['영등포']
2016,영등포구,살인,occur,13,['영등포']
2016,영등포구,절도,arrest,940,['영등포']
2016,영등포구,절도,occur,2341,['영등포']
2016,영등포구,폭력,arrest,3007,['영등포']
2016,영등포구,폭력,occur,3593,['영등포']
2016,용산구,"강간,추행",arrest,214,['용산']
2016,용산구,"강간,추행",occur,251,['용산']
2016,용산구,강도,arrest,10,['용산']
2016,용산구,강도,occur,9,['용산']
2016,용산구,살인,arrest,4,['용산']
2016,용산구,살인,occur,4,['용산']
2016,용산구,절도,arrest,599,['용산']
2016,용산구,절도,occur,1489,['용산']
2016,용산구,폭력,arrest,2008,['용산']
2016,용산구,폭력,occur,2384,['용산']
2016,은평구,"강간,추행",arrest,142,"['서부', '은평']"
2016,은평구,"강간,추행",occur,156,"['서부', '은평']"
2016,은평구,강도,arrest,7,"['서부', '은평']"
2016,은평구,강도,occur,9,"['서부', '은평']"
2016,은평구,살인,arrest,6,"['서부', '은평']"
2016,은평구,살인,occur,6,"['서부', '은평']"
2016,은평구,절도,arrest,890,"['서부', '은평']"
2016,은평구,절도,occur,1666,"['서부', '은평']"
2016,은평구,폭력,arrest,2308,"['서부', '은평']"
2016,은평구,폭력,occur,2664,"['서부', '은평']"
2016,종로구,"강간,추행",arrest,177,"['종로', '혜화']"
2016,종로구,"강간,추행",occur,238,"['종로', '혜화']"
2016,종로구,강도,arrest,9,"['종로', '혜화']"
2016,종로구,강도,occur,12,"['종로', '혜화']"
2016,종로구,살인,arrest,2,"['종로', '혜화']"
2016,종로구,살인,occur,6,"['종로', '혜화']"
2016,종로구,절도,arrest,768,"['종로', '혜화']"
2016,종로구,절도,occur,1940,"['종로', '혜화']"
2016,종로구,폭력,arrest,1977,"['종로', '혜화']"
2016,종로구,폭력,occur,2263,"['종로', '혜화']"
2016,중구,"강간,추행",arrest,148,"['중부', '남대문']"
2016,중구,"강간,추행",occur,198,"['중부', '남대문']"
2016,중구,강도,arrest,7,"['중부', '남대문']"
2016,중구,강도,occur,8,"['중부', '남대문']"
2016,중구,살인,arrest,3,"['중부', '남대문']"
2016,중구,살인,occur,3,"['중부', '남대문']"
2016,중구,절도,arrest,914,"['중부', '남대문']"
2016,중구,절도,occur,2150,"['중부', '남대문']"
2016,중구,폭력,arrest,1996,"['중부', '남대문']"
2016,중구,폭력,occur,2225,"['중부', '남대문']"
2016,중랑구,"강간,추행",arrest,150,['중랑']
2016,중랑구,"강간,추행",occur,164,['중랑']
2016,중랑구,강도,arrest,14,['중랑']
2016,중랑구,강도,occur,14,['중랑']
2016,중랑구,살인,arrest,7,['중랑']
2016,중랑구,살인,occur,8,['중랑']
2016,중랑구,절도,arrest,1052,['중랑']
2016,중랑구,절도,occur,1691,['중랑']
2016,중랑구,폭력,arrest,2712,['중랑']
2016,중랑구,폭력,occur,3164,['중랑']
2017,강남구,"강간,추행",arrest,496,"['강남', '수서']"
2017,강남구,"강간,추행",occur,607,"['강남', '수서']"
2017,강남구,강도,arrest,24,"['강남', '수서']"
2017,강남구,강도,occur,20,"['강남', '수서']"
2017,강남구,살인,arrest,7,"['강남', '수서']"
2017,강남구,살인,occur,7,"['강남', '수서']"
2017,강남구,절도,arrest,1383,"['강남', '수서']"
2017,강남구,절도,occur,3130,"['강남', '수서']"
2017,강남구,폭력,arrest,3411,"['강남', '수서']"
2017,강남구,폭력,occur,3956,"['강남', '수서']"
2017,강동구,"강간,추행",arrest,169,['강동']
2017,강동구,"강간,추행",occur,172,['강동']
2017,강동구,강도,arrest,12,['강동']
2017,강동구,강도,occur,10,['강동']
2017,강동구,살인,arrest,6,['강동']
2017,강동구,살인,occur,5,['강동']
2017,강동구,절도,arrest,949,['강동']
2017,강동구,절도,occur,1645,['강동']
2017,강동구,폭력,arrest,2109,['강동']
2017,강동구,폭력,occur,2429,['강동']
2017,강북구,"강간,추행",arrest,153,['강북']
2017,강북구,"강간,추행",occur,208,['강북']
2017,강북구,강도,arrest,5,['강북']
2017,강북구,강도,occur,7,['강북']
2017,강북구,살인,arrest,8,['강북']
2017,강북구,살인,occur,8,['강북']
2017,강북구,절도,arrest,635,['강북']
2017,강북구,절도,occur,1014,['강북']
2017,강북구,폭력,arrest,2023,['강북']
2017,강북구,폭력,occur,2156,['강북']
2017,강서구,"강간,추행",arrest,253,['강서']
2017,강서구,"강간,추행",occur,316,['강서']
2017,강서구,강도,arrest,6,['강서']
2017,강서구,강도,occur,4,['강서']
2017,강서구,살인,arrest,11,['강서']
2017,강서구,살인,occur,11,['강서']
2017,강서구,절도,arrest,1113,['강서']
2017,강서구,절도,occur,1888,['강서']
2017,강서구,폭력,arrest,2544,['강서']
2017,강서구,폭력,occur,2916,['강서']
2017,관악구,"강간,추행",arrest,323,['관악']
2017,관악구,"강간,추행",occur,379,['관악']
2017,관악구,강도,arrest,6,['관악']
2017,관악구,강도,occur,7,['관악']
2017,관악구,살인,arrest,7,['관악']
2017,관악구,살인,occur,8,['관악']
2017,관악구,절도,arrest,1152,['관악']
2017,관악구,절도,occur,1979,['관악']
2017,관악구,폭력,arrest,2666,['관악']
2017,관악구,폭력,occur,3152,['관악']
2017,광진구,"강간,추행",arrest,208,['광진']
2017,광진구,"강간,추행",occur,261,['광진']
2017,광진구,강도,arrest,8,['광진']
2017,광진구,강도,occur,13,['광진']
2017,광진구,살인,arrest,5,['광진']
2017,광진구,살인,occur,6,['광진']
2017,광진구,절도,arrest,1168,['광진']
2017,광진구,절도,occur,2220,['광진']
2017,광진구,폭력,arrest,1900,['광진']
2017,광진구,폭력,occur,2146,['광진']
2017,구로구,"강간,추행",arrest,181,['구로']
2017,구로구,"강간,추행",occur,328,['구로']
2017,구로구,강도,arrest,6,['구로']
2017,구로구,강도,occur,8,['구로']
2017,구로구,살인,arrest,8,['구로']
2017,구로구,살인,occur,7,['구로']
2017,구로구,절도,arrest,869,['구로']
2017,구로구,절도,occur,1725,['구로']
2017,구로구,폭력,arrest,2344,['구로']
2017,구로구,폭력,occur,2827,['구로']
2017,금천구,"강간,추행",arrest,212,['금천']
2017,금천구,"강간,추행",occur,240,['금천']
2017,금천구,강도,arrest,5,['금천']
2017,금천구,강도,occur,5,['금천']
2017,금천구,살인,arrest,5,['금천']
2017,금천구,살인,occur,5,['금천']
2017,금천구,절도,arrest,674,['금천']
2017,금천구,절도,occur,1141,['금천']
2017,금천구,폭력,arrest,1676,['금천']
2017,금천구,폭력,occur,1874,['금천']
2017,노원구,"강간,추행",arrest,155,['노원']
2017,노원구,"강간,추행",occur,180,['노원']
2017,노원구,강도,arrest,7,['노원']
2017,노원구,강도,occur,9,['노원']
2017,노원구,살인,arrest,4,['노원']
2017,노원구,살인,occur,4,['노원']
2017,노원구,절도,arrest,757,['노원']
2017,노원구,절도,occur,1538,['노원']
2017,노원구,폭력,arrest,2124,['노원']
2017,노원구,폭력,occur,2478,['노원']
2017,도봉구,"강간,추행",arrest,115,['도봉']
2017,도봉구,"강간,추행",occur,104,['도봉']
2017,도봉구,강도,arrest,3,['도봉']
2017,도봉구,강도,occur,3,['도봉']
2017,도봉구,살인,arrest,1,['도봉']
2017,도봉구,살인,occur,1,['도봉']
2017,도봉구,절도,arrest,417,['도봉']
2017,도봉구,절도,occur,633,['도봉']
2017,도봉구,폭력,arrest,1116,['도봉']
2017,도봉구,폭력,occur,1258,['도봉']
2017,동대문구,"강간,추행",arrest,149,['동대문']
2017,동대문구,"강간,추행",occur,165,['동대문']
2017,동대문구,강도,arrest,5,['동대문']
2017,동대문구,강도,occur,3,['동대문']
2017,동대문구,살인,arrest,10,['동대문']
2017,동대문구,살인,occur,11,['동대문']
2017,동대문구,절도,arrest,1017,['동대문']
2017,동대문구,절도,occur,1547,['동대문']
2017,동대문구,폭력,arrest,2093,['동대문']
2017,동대문구,폭력,occur,2249,['동대문']
2017,동작구,"강간,추행",arrest,173,['동작']
2017,동작구,"강간,추행",occur,396,['동작']
2017,동작구,강도,arrest,9,['동작']
2017,동작구,강도,occur,7,['동작']
2017,동작구,살인,arrest,1,['동작']
2017,동작구,살인,occur,1,['동작']
2017,동작구,절도,arrest,593,['동작']
2017,동작구,절도,occur,1226,['동작']
2017,동작구,폭력,arrest,1466,['동작']
2017,동작구,폭력,occur,1700,['동작']
2017,마포구,"강간,추행",arrest,429,['마포']
2017,마포구,"강간,추행",occur,500,['마포']
2017,마포구,강도,arrest,8,['마포']
2017,마포구,강도,occur,8,['마포']
2017,마포구,살인,arrest,3,['마포']
2017,마포구,살인,occur,3,['마포']
2017,마포구,절도,arrest,837,['마포']
2017,마포구,절도,occur,2094,['마포']
2017,마포구,폭력,arrest,2222,['마포']
2017,마포구,폭력,occur,2673,['마포']
2017,서대문구,"강간,추행",arrest,181,['서대문']
2017,서대문구,"강간,추행",occur,202,['서대문']
2017,서대문구,강도,arrest,2,['서대문']
2017,서대문구,강도,occur,1,['서대문']
2017,서대문구,살인,arrest,4,['서대문']
2017,서대문구,살인,occur,4,['서대문']
2017,서대문구,절도,arrest,719,['서대문']
2017,서대문구,절도,occur,1230,['서대문']
2017,서대문구,폭력,arrest,1393,['서대문']
2017,서대문구,폭력,occur,1676,['서대문']
2017,서초구,"강간,추행",arrest,283,"['서초', '방배']"
2017,서초구,"강간,추행",occur,470,"['서초', '방배']"
2017,서초구,강도,arrest,7,"['서초', '방배']"
2017,서초구,강도,occur,13,"['서초', '방배']"
2017,서초구,살인,arrest,10,"['서초', '방배']"
2017,서초구,살인,occur,9,"['서초', '방배']"
2017,서초구,절도,arrest,835,"['서초', '방배']"
2017,서초구,절도,occur,1812,"['서초', '방배']"
2017,서초구,폭력,arrest,2102,"['서초', '방배']"
2017,서초구,폭력,occur,2404,"['서초', '방배']"
2017,성동구,"강간,추행",arrest,106,['성동']
2017,성동구,"강간,추행",occur,132,['성동']
2017,성동구,강도,arrest,3,['성동']
2017,성동구,강도,occur,3,['성동']
2017,성동구,살인,arrest,1,['성동']
2017,성동구,살인,occur,1,['성동']
2017,성동구,절도,arrest,543,['성동']
2017,성동구,절도,occur,1072,['성동']
2017,성동구,폭력,arrest,1378,['성동']
2017,성동구,폭력,occur,1559,['성동']
2017,성북구,"강간,추행",arrest,134,"['성북', '종암']"
2017,성북구,"강간,추행",occur,173,"['성북', '종암']"
2017,성북구,강도,arrest,8,"['성북', '종암']"
2017,성북구,강도,occur,8,"['성북', '종암']"
2017,성북구,살인,arrest,7,"['성북', '종암']"
2017,성북구,살인,occur,7,"['성북', '종암']"
2017,성북구,절도,arrest,703,"['성북', '종암']"
2017,성북구,절도,occur,1344,"['성북', '종암']"
2017,성북구,폭력,arrest,1627,"['성북', '종암']"
2017,성북구,폭력,occur,1902,"['성북', '종암']"
2017,송파구,"강간,추행",arrest,242,['송파']
2017,송파구,"강간,추행",occur,288,['송파']
2017,송파구,강도,arrest,3,['송파']
2017,송파구,강도,occur,1,['송파']
2017,송파구,살인,arrest,6,['송파']
2017,송파구,살인,occur,6,['송파']
2017,송파구,절도,arrest,1026,['송파']
2017,송파구,절도,occur,2274,['송파']
2017,송파구,폭력,arrest,2593,['송파']
2017,송파구,폭력,occur,3007,['송파']
2017,양천구,"강간,추행",arrest,122,['양천']
2017,양천구,"강간,추행",occur,138,['양천']
2017,양천구,강도,arrest,2,['양천']
2017,양천구,강도,occur,3,['양천']
2017,양천구,살인,arrest,2,['양천']
2017,양천구,살인,occur,3,['양천']
2017,양천구,절도,arrest,756,['양천']
2017,양천구,절도,occur,1590,['양천']
2017,양천구,폭력,arrest,1778,['양천']
2017,양천구,폭력,occur,2148,['양천']
2017,영등포구,"강간,추행",arrest,267,['영등포']
2017,영등포구,"강간,추행",occur,455,['영등포']
2017,영등포구,강도,arrest,5,['영등포']
2017,영등포구,강도,occur,5,['영등포']
2017,영등포구,살인,arrest,13,['영등포']
2017,영등포구,살인,occur,15,['영등포']
2017,영등포구,절도,arrest,1108,['영등포']
2017,영등포구,절도,occur,2304,['영등포']
2017,영등포구,폭력,arrest,2619,['영등포']
2017,영등포구,폭력,occur,3190,['영등포']
2017,용산구,"강간,추행",arrest,289,['용산']
2017,용산구,"강간,추행",occur,327,['용산']
2017,용산구,강도,arrest,4,['용산']
2017,용산구,강도,occur,5,['용산']
2017,용산구,살인,arrest,1,['용산']
2017,용산구,살인,occur,1,['용산']
2017,용산구,절도,arrest,626,['용산']
2017,용산구,절도,occur,1346,['용산']
2017,용산구,폭력,arrest,2016,['용산']
2017,용산구,폭력,occur,2381,['용산']
2017,은평구,"강간,추행",arrest,213,"['서부', '은평']"
2017,은평구,"강간,추행",occur,230,"['서부', '은평']"
2017,은평구,강도,arrest,4,"['서부', '은평']"
2017,은평구,강도,occur,4,"['서부', '은평']"
2017,은평구,살인,arrest,6,"['서부', '은평']"
2017,은평구,살인,occur,6,"['서부', '은평']"
2017,은평구,절도,arrest,934,"['서부', '은평']"
2017,은평구,절도,occur,1387,"['서부', '은평']"
2017,은평구,폭력,arrest,2050,"['서부', '은평']"
2017,은평구,폭력,occur,2256,"['서부', '은평']"
2017,종로구,"강간,추행",arrest,173,"['종로', '혜화']"
2017,종로구,"강간,추행",occur,253,"['종로', '혜화']"
2017,종로구,강도,arrest,8,"['종로', '혜화']"
2017,종로구,강도,occur,10,"['종로', '혜화']"
2017,종로구,살인,arrest,5,"['종로', '혜화']"
2017,종로구,살인,occur,7,"['종로', '혜화']"
2017,종로구,절도,arrest,658,"['종로', '혜화']"
2017,종로구,절도,occur,1644,"['종로', '혜화']"
2017,종로구,폭력,arrest,1837,"['종로', '혜화']"
2017,종로구,폭력,occur,2143,"['종로', '혜화']"
2017,중구,"강간,추행",arrest,149,"['중부', '남대문']"
2017,중구,"강간,추행",occur,267,"['중부', '남대문']"
2017,중구,강도,arrest,9,"['중부', '남대문']"
2017,중구,강도,occur,9,"['중부', '남대문']"
2017,중구,살인,arrest,0,"['중부', '남대문']"
2017,중구,살인,occur,1,"['중부', '남대문']"
2017,중구,절도,arrest,889,"['중부', '남대문']"
2017,중구,절도,occur,1846,"['중부', '남대문']"
2017,중구,폭력,arrest,1804,"['중부', '남대문']"
2017,중구,폭력,occur,2061,"['중부', '남대문']"
2017,중랑구,"강간,추행",arrest,144,['중랑']
2017,중랑구,"강간,추행",occur,172,['중랑']
2017,중랑구,강도,arrest,4,['중랑']
2017,중랑구,강도,occur,3,['중랑']
2017,중랑구,살인,arrest,5,['중랑']
2017,중랑구,살인,occur,5,['중랑']
2017,중랑구,절도,arrest,813,['중랑']
2017,중랑구,절도,occur,1533,['중랑']
2017,중랑구,폭력,arrest,2426,['중랑']
2017,중랑구,폭력,occur,2858,['중랑']
2018,강남구,"강간,추행",arrest,523,"['강남', '수서']"
2018,강남구,"강간,추행",occur,600,"['강남', '수서']"
2018,강남구,강도,arrest,10,"['강남', '수서']"
2018,강남구,강도,occur,14,"['강남', '수서']"
2018,강남구,살인,arrest,13,"['강남', '수서']"
2018,강남구,살인,occur,10,"['강남', '수서']"
2018,강남구,절도,arrest,1317,"['강남', '수서']"
2018,강남구,절도,occur,3004,"['강남', '수서']"
2018,강남구,폭력,arrest,3333,"['강남', '수서']"
2018,강남구,폭력,occur,3885,"['강남', '수서']"
2018,강동구,"강간,추행",arrest,143,['강동']
2018,강동구,"강간,추행",occur,170,['강동']
2018,강동구,강도,arrest,7,['강동']
2018,강동구,강도,occur,7,['강동']
2018,강동구,살인,arrest,3,['강동']
2018,강동구,살인,occur,3,['강동']
2018,강동구,절도,arrest,765,['강동']
2018,강동구,절도,occur,1515,['강동']
2018,강동구,폭력,arrest,1871,['강동']
2018,강동구,폭력,occur,2224,['강동']
2018,강북구,"강간,추행",arrest,135,['강북']
2018,강북구,"강간,추행",occur,188,['강북']
2018,강북구,강도,arrest,7,['강북']
2018,강북구,강도,occur,7,['강북']
2018,강북구,살인,arrest,6,['강북']
2018,강북구,살인,occur,8,['강북']
2018,강북구,절도,arrest,603,['강북']
2018,강북구,절도,occur,1112,['강북']
2018,강북구,폭력,arrest,1992,['강북']
2018,강북구,폭력,occur,2122,['강북']
2018,강서구,"강간,추행",arrest,246,['강서']
2018,강서구,"강간,추행",occur,269,['강서']
2018,강서구,강도,arrest,3,['강서']
2018,강서구,강도,occur,6,['강서']
2018,강서구,살인,arrest,9,['강서']
2018,강서구,살인,occur,11,['강서']
2018,강서구,절도,arrest,982,['강서']
2018,강서구,절도,occur,1724,['강서']
2018,강서구,폭력,arrest,2229,['강서']
2018,강서구,폭력,occur,2619,['강서']
2018,관악구,"강간,추행",arrest,305,['관악']
2018,관악구,"강간,추행",occur,352,['관악']
2018,관악구,강도,arrest,12,['관악']
2018,관악구,강도,occur,10,['관악']
2018,관악구,살인,arrest,9,['관악']
2018,관악구,살인,occur,9,['관악']
2018,관악구,절도,arrest,1025,['관악']
2018,관악구,절도,occur,2012,['관악']
2018,관악구,폭력,arrest,2302,['관악']
2018,관악구,폭력,occur,2643,['관악']
2018,광진구,"강간,추행",arrest,184,['광진']
2018,광진구,"강간,추행",occur,229,['광진']
2018,광진구,강도,arrest,1,['광진']
2018,광진구,강도,occur,2,['광진']
2018,광진구,살인,arrest,5,['광진']
2018,광진구,살인,occur,7,['광진']
2018,광진구,절도,arrest,974,['광진']
2018,광진구,절도,occur,1769,['광진']
2018,광진구,폭력,arrest,1625,['광진']
2018,광진구,폭력,occur,1908,['광진']
2018,구로구,"강간,추행",arrest,181,['구로']
2018,구로구,"강간,추행",occur,250,['구로']
2018,구로구,강도,arrest,9,['구로']
2018,구로구,강도,occur,9,['구로']
2018,구로구,살인,arrest,8,['구로']
2018,구로구,살인,occur,8,['구로']
2018,구로구,절도,arrest,787,['구로']
2018,구로구,절도,occur,1717,['구로']
2018,구로구,폭력,arrest,2353,['구로']
2018,구로구,폭력,occur,2826,['구로']
2018,금천구,"강간,추행",arrest,185,['금천']
2018,금천구,"강간,추행",occur,200,['금천']
2018,금천구,강도,arrest,6,['금천']
2018,금천구,강도,occur,7,['금천']
2018,금천구,살인,arrest,6,['금천']
2018,금천구,살인,occur,6,['금천']
2018,금천구,절도,arrest,645,['금천']
2018,금천구,절도,occur,1168,['금천']
2018,금천구,폭력,arrest,1725,['금천']
2018,금천구,폭력,occur,1912,['금천']
2018,노원구,"강간,추행",arrest,173,['노원']
2018,노원구,"강간,추행",occur,194,['노원']
2018,노원구,강도,arrest,5,['노원']
2018,노원구,강도,occur,5,['노원']
2018,노원구,살인,arrest,4,['노원']
2018,노원구,살인,occur,5,['노원']
2018,노원구,절도,arrest,585,['노원']
2018,노원구,절도,occur,1422,['노원']
2018,노원구,폭력,arrest,1958,['노원']
2018,노원구,폭력,occur,2381,['노원']
2018,도봉구,"강간,추행",arrest,117,['도봉']
2018,도봉구,"강간,추행",occur,113,['도봉']
2018,도봉구,강도,arrest,3,['도봉']
2018,도봉구,강도,occur,5,['도봉']
2018,도봉구,살인,arrest,1,['도봉']
2018,도봉구,살인,occur,1,['도봉']
2018,도봉구,절도,arrest,431,['도봉']
2018,도봉구,절도,occur,781,['도봉']
2018,도봉구,폭력,arrest,1124,['도봉']
2018,도봉구,폭력,occur,1349,['도봉']
2018,동대문구,"강간,추행",arrest,112,['동대문']
2018,동대문구,"강간,추행",occur,145,['동대문']
2018,동대문구,강도,arrest,4,['동대문']
2018,동대문구,강도,occur,5,['동대문']
2018,동대문구,살인,arrest,2,['동대문']
2018,동대문구,살인,occur,2,['동대문']
2018,동대문구,절도,arrest,930,['동대문']
2018,동대문구,절도,occur,1447,['동대문']
2018,동대문구,폭력,arrest,1920,['동대문']
2018,동대문구,폭력,occur,2081,['동대문']
2018,동작구,"강간,추행",arrest,154,['동작']
2018,동작구,"강간,추행",occur,288,['동작']
2018,동작구,강도,arrest,7,['동작']
2018,동작구,강도,occur,7,['동작']
2018,동작구,살인,arrest,3,['동작']
2018,동작구,살인,occur,3,['동작']
2018,동작구,절도,arrest,532,['동작']
2018,동작구,절도,occur,1151,['동작']
2018,동작구,폭력,arrest,1394,['동작']
2018,동작구,폭력,occur,1651,['동작']
2018,마포구,"강간,추행",arrest,396,['마포']
2018,마포구,"강간,추행",occur,473,['마포']
2018,마포구,강도,arrest,7,['마포']
2018,마포구,강도,occur,6,['마포']
2018,마포구,살인,arrest,6,['마포']
2018,마포구,살인,occur,6,['마포']
2018,마포구,절도,arrest,882,['마포']
2018,마포구,절도,occur,2011,['마포']
2018,마포구,폭력,arrest,2278,['마포']
2018,마포구,폭력,occur,2676,['마포']
2018,서대문구,"강간,추행",arrest,189,['서대문']
2018,서대문구,"강간,추행",occur,206,['서대문']
2018,서대문구,강도,arrest,3,['서대문']
2018,서대문구,강도,occur,3,['서대문']
2018,서대문구,살인,arrest,4,['서대문']
2018,서대문구,살인,occur,5,['서대문']
2018,서대문구,절도,arrest,585,['서대문']
2018,서대문구,절도,occur,1062,['서대문']
2018,서대문구,폭력,arrest,1235,['서대문']
2018,서대문구,폭력,occur,1526,['서대문']
2018,서초구,"강간,추행",arrest,315,"['서초', '방배']"
2018,서초구,"강간,추행",occur,470,"['서초', '방배']"
2018,서초구,강도,arrest,5,"['서초', '방배']"
2018,서초구,강도,occur,5,"['서초', '방배']"
2018,서초구,살인,arrest,5,"['서초', '방배']"
2018,서초구,살인,occur,5,"['서초', '방배']"
2018,서초구,절도,arrest,838,"['서초', '방배']"
2018,서초구,절도,occur,1851,"['서초', '방배']"
2018,서초구,폭력,arrest,2020,"['서초', '방배']"
2018,서초구,폭력,occur,2395,"['서초', '방배']"
2018,성동구,"강간,추행",arrest,102,['성동']
2018,성동구,"강간,추행",occur,126,['성동']
2018,성동구,강도,arrest,8,['성동']
2018,성동구,강도,occur,5,['성동']
2018,성동구,살인,arrest,2,['성동']
2018,성동구,살인,occur,2,['성동']
2018,성동구,절도,arrest,487,['성동']
2018,성동구,절도,occur,999,['성동']
2018,성동구,폭력,arrest,1188,['성동']
2018,성동구,폭력,occur,1325,['성동']
2018,성북구,"강간,추행",arrest,140,"['성북', '종암']"
2018,성북구,"강간,추행",occur,183,"['성북', '종암']"
2018,성북구,강도,arrest,2,"['성북', '종암']"
2018,성북구,강도,occur,1,"['성북', '종암']"
2018,성북구,살인,arrest,6,"['성북', '종암']"
2018,성북구,살인,occur,7,"['성북', '종암']"
2018,성북구,절도,arrest,635,"['성북', '종암']"
2018,성북구,절도,occur,1164,"['성북', '종암']"
2018,성북구,폭력,arrest,1494,"['성북', '종암']"
2018,성북구,폭력,occur,1687,"['성북', '종암']"
2018,송파구,"강간,추행",arrest,254,['송파']
2018,송파구,"강간,추행",occur,309,['송파']
2018,송파구,강도,arrest,8,['송파']
2018,송파구,강도,occur,6,['송파']
2018,송파구,살인,arrest,6,['송파']
2018,송파구,살인,occur,5,['송파']
2018,송파구,절도,arrest,1034,['송파']
2018,송파구,절도,occur,2352,['송파']
2018,송파구,폭력,arrest,2749,['송파']
2018,송파구,폭력,occur,3135,['송파']
2018,양천구,"강간,추행",arrest,111,['양천']
2018,양천구,"강간,추행",occur,120,['양천']
2018,양천구,강도,arrest,14,['양천']
2018,양천구,강도,occur,4,['양천']
2018,양천구,살인,arrest,3,['양천']
2018,양천구,살인,occur,2,['양천']
2018,양천구,절도,arrest,646,['양천']
2018,양천구,절도,occur,1384,['양천']
2018,양천구,폭력,arrest,1685,['양천']
2018,양천구,폭력,occur,2005,['양천']
2018,영등포구,"강간,추행",arrest,267,['영등포']
2018,영등포구,"강간,추행",occur,391,['영등포']
2018,영등포구,강도,arrest,6,['영등포']
2018,영등포구,강도,occur,8,['영등포']
2018,영등포구,살인,arrest,15,['영등포']
2018,영등포구,살인,occur,17,['영등포']
2018,영등포구,절도,arrest,1064,['영등포']
2018,영등포구,절도,occur,2292,['영등포']
2018,영등포구,폭력,arrest,2570,['영등포']
2018,영등포구,폭력,occur,3132,['영등포']
2018,용산구,"강간,추행",arrest,285,['용산']
2018,용산구,"강간,추행",occur,331,['용산']
2018,용산구,강도,arrest,2,['용산']
2018,용산구,강도,occur,3,['용산']
2018,용산구,살인,arrest,1,['용산']
2018,용산구,살인,occur,1,['용산']
2018,용산구,절도,arrest,522,['용산']
2018,용산구,절도,occur,1096,['용산']
2018,용산구,폭력,arrest,1733,['용산']
2018,용산구,폭력,occur,1980,['용산']
